Date,AAPL,ABBV,ADBE,AMD,AMZN,AXP,BAC,BMY,C,CL,COP,COST,CRM,CVX,EOG,GOOGL,GS,HD,INTC,JNJ,JPM,KMB,KO,LLY,LOW,MDLZ,META,MRK,MS,MSFT,NKE,NVDA,ORCL,OXY,PEP,PFE,PG,SBUX,SCHW,SLB,TGT,UNH,WFC,WMT,XOM
2021-05-14,124.23211669921875,96.52310943603516,486.55999755859375,74.58999633789062,161.14500427246094,147.90216064453125,37.3213996887207,53.07002258300781,64.3934097290039,74.19607543945312,47.28977966308594,364.2008361816406,213.95838928222656,88.08724975585938,64.54634094238281,112.91773223876953,325.5980529785156,284.2682189941406,50.65158462524414,146.9708251953125,144.54249572753906,109.84408569335938,46.85203170776367,187.1678924560547,180.91273498535156,54.81174087524414,313.1897277832031,63.370521545410156,74.35639190673828,237.60008239746094,124.88558959960938,14.190651893615723,73.73237609863281,23.439836502075195,124.2161865234375,30.973003387451172,121.5152816772461,98.95626831054688,68.5470199584961,29.28373908996582,180.8789520263672,374.0096130371094,41.63257598876953,43.63115310668945,50.56473159790039
2021-05-17,123.08193969726562,96.90445709228516,482.739990234375,74.6500015258789,163.51950073242188,147.6291961669922,37.65620803833008,53.5444450378418,65.11672973632812,74.1872329711914,48.77909851074219,363.76507568359375,211.4026336669922,89.1655044555664,66.49991607666016,113.44010925292969,326.02178955078125,281.0884094238281,50.63328552246094,147.1176300048828,145.1241455078125,109.39385986328125,46.77499771118164,186.5192108154297,176.5652313232422,54.89962387084961,312.7138671875,64.64940643310547,74.9863052368164,234.75634765625,125.32659912109375,14.113435745239258,73.9099349975586,24.644506454467773,123.86027526855469,31.042661666870117,121.26876068115234,98.76051330566406,68.31307983398438,30.390459060668945,179.90243530273438,372.9417724609375,42.465946197509766,43.43413162231445,51.746273040771484
2021-05-18,121.6977767944336,97.16972351074219,480.6199951171875,74.44000244140625,161.61399841308594,145.86927795410156,37.14519119262695,53.658958435058594,64.44386291503906,73.79651641845703,47.93403625488281,362.67547607421875,210.68504333496094,86.48573303222656,64.83545684814453,112.12922668457031,321.8808898925781,278.2250061035156,50.184879302978516,147.1693878173828,143.0795440673828,108.82899475097656,46.51818084716797,185.66065979003906,175.31005859375,54.6447639465332,307.26171875,64.2527847290039,74.03290557861328,232.7456512451172,124.54566955566406,13.964237213134766,73.54546356201172,24.158903121948242,123.30101776123047,30.9962215423584,120.02729034423828,98.84059143066406,66.34790802001953,29.515796661376953,177.401611328125,374.5389709472656,41.543922424316406,44.378562927246094,50.281829833984375
2021-05-19,121.54181671142578,96.0422592163086,480.4700012207031,76.2300033569336,161.58999633789062,145.62452697753906,36.97779083251953,53.618064880371094,64.30929565429688,73.88531494140625,46.503299713134766,359.691162109375,217.57583618164062,84.0584716796875,62.93659210205078,112.57675170898438,316.4244384765625,276.2046813964844,50.66073226928711,146.84994506835938,141.98670959472656,108.5342788696289,46.37265396118164,187.45404052734375,173.46376037597656,54.78538131713867,310.86016845703125,64.23657989501953,73.24976348876953,233.32147216796875,122.15692901611328,14.014053344726562,73.59217834472656,23.411815643310547,123.23323059082031,30.82596778869629,120.2738265991211,97.59473419189453,66.63799285888672,28.560789108276367,188.21261596679688,373.7358093261719,40.93218994140625,44.38168716430664,49.07533645629883
2021-05-20,124.09564208984375,97.08682250976562,491.6700134277344,78.05999755859375,162.38400268554688,146.37750244140625,36.88969039916992,54.80412292480469,64.09060668945312,74.66668701171875,46.34431838989258,363.4049377441406,219.97433471679688,84.35169219970703,62.92094802856445,114.33369445800781,317.66046142578125,277.47833251953125,51.200653076171875,147.70474243164062,141.73995971679688,108.61613464355469,46.78355407714844,190.33485412597656,175.9103546142578,55.46206283569336,315.8364562988281,64.47943115234375,73.60726928710938,236.5460205078125,122.44174194335938,14.558794975280762,73.57347869873047,23.29975128173828,124.75848388671875,31.050403594970703,121.50647735595703,99.1431655883789,66.19818115234375,28.355512619018555,190.60169982910156,372.95098876953125,40.5421257019043,44.538047790527344,48.958839416503906
2021-05-21,122.26312255859375,96.2660903930664,488.07000732421875,77.16999816894531,160.1540069580078,147.6386260986328,37.356651306152344,54.84502029418945,65.31018829345703,74.79100799560547,46.56186294555664,360.69549560546875,218.7947235107422,84.80784606933594,62.569313049316406,113.69831848144531,323.3818664550781,277.3641357421875,51.319618225097656,147.6097869873047,143.3527374267578,108.34600830078125,46.75787353515625,190.66873168945312,175.055419921875,55.681766510009766,313.4772033691406,64.09090423583984,75.19912719726562,235.28883361816406,121.88127899169922,14.936652183532715,73.86322021484375,23.45850944519043,124.64832305908203,30.91883087158203,121.50647735595703,98.70709991455078,67.53636932373047,28.516162872314453,193.43765258789062,375.67974853515625,40.67510223388672,44.32852554321289,49.02540588378906
2021-05-24,123.8909683227539,96.09201049804688,497.8299865722656,77.44000244140625,162.24949645996094,149.30447387695312,37.55928039550781,55.041324615478516,65.62979125976562,74.94194030761719,46.93836212158203,363.2818603515625,223.12973022460938,86.0133056640625,62.62399673461914,117.01441192626953,325.1741638183594,276.5472717285156,52.124916076660156,148.17446899414062,144.1282958984375,108.15772247314453,46.91197204589844,191.75619506835938,173.40914916992188,55.96299362182617,321.80401611328125,63.96946716308594,76.34829711914062,240.6727294921875,123.16755676269531,15.554622650146484,74.19032287597656,23.757335662841797,125.28389739990234,30.81048011779785,121.47127532958984,100.13093566894531,67.94811248779297,28.29303550720215,193.712646484375,375.0591735839844,40.994258880615234,44.3316535949707,49.59953689575195
2021-05-25,123.6960220336914,94.97281646728516,505.0799865722656,77.86000061035156,162.95249938964844,148.7115478515625,37.01302719116211,54.60780334472656,64.99897766113281,75.11067199707031,45.917606353759766,365.11029052734375,223.83750915527344,84.60420227050781,61.48311233520508,117.1051025390625,321.83673095703125,278.2250061035156,52.04255294799805,147.76612854003906,142.63890075683594,108.14134979248047,46.903404235839844,190.03916931152344,175.5556640625,55.98934555053711,324.9365539550781,62.73106384277344,75.64176177978516,241.57485961914062,123.40640258789062,15.590240478515625,73.67628479003906,22.991580963134766,125.66520690917969,30.43898582458496,121.88510131835938,100.22882843017578,67.03104400634766,27.882471084594727,193.61810302734375,376.97576904296875,40.86128234863281,44.513031005859375,48.476234436035156
2021-05-26,123.64728546142578,95.08888244628906,506.9800109863281,78.33999633789062,163.25799560546875,149.2479705810547,37.03947067260742,54.09247970581055,65.20083618164062,74.96859741210938,46.369422912597656,365.337646484375,225.77401733398438,84.80784606933594,62.2020378112793,117.96944427490234,324.3883972167969,278.734375,52.088314056396484,146.888671875,142.62124633789062,107.26541900634766,47.108856201171875,191.7275848388672,176.08316040039062,55.91905975341797,324.8077392578125,62.51249694824219,76.05888366699219,241.35415649414062,125.7676010131836,15.642298698425293,74.07817840576172,23.61726188659668,125.66520690917969,30.12166976928711,121.61213684082031,100.42460632324219,66.93745422363281,28.159156799316406,195.173583984375,377.1217956542969,41.136112213134766,44.45986557006836,49.04204559326172
2021-05-27,122.11691284179688,93.1158218383789,498.2799987792969,78.41999816894531,161.5054931640625,150.3397216796875,37.48880386352539,53.74894332885742,66.24378204345703,74.31153869628906,46.46146774291992,367.11883544921875,221.9894561767578,83.9037094116211,62.772491455078125,117.09568786621094,327.8935852050781,279.99920654296875,52.829559326171875,146.66278076171875,144.8421630859375,108.76348876953125,47.502647399902344,190.02003479003906,176.23779296875,55.6378288269043,329.8533630371094,61.45213317871094,76.86756134033203,239.26197814941406,125.46443176269531,15.431078910827637,73.81648254394531,24.345674514770508,124.14836120605469,29.9127140045166,118.8474349975586,101.01193237304688,69.10848999023438,27.97172737121582,195.39703369140625,376.6563415527344,41.45527267456055,44.30976104736328,48.72586441040039
2021-05-28,121.46383666992188,93.8453598022461,504.5799865722656,80.08000183105469,161.15350341796875,150.70675659179688,37.347835540771484,53.75712203979492,66.20172119140625,74.39141845703125,46.63716506958008,358.37432861328125,234.05079650878906,84.5390396118164,62.78028869628906,116.8067398071289,329.5768737792969,280.12225341796875,52.271339416503906,147.04502868652344,144.7451934814453,106.93795013427734,47.33142852783203,190.53518676757812,177.20187377929688,55.831172943115234,325.8683776855469,61.427860260009766,77.42086791992188,239.61708068847656,125.62551879882812,16.18480110168457,73.59217834472656,24.242944717407227,125.36016082763672,29.974624633789062,118.73299407958984,101.3411865234375,69.10848999023438,27.962799072265625,195.0102996826172,375.9444580078125,41.41981506347656,44.416072845458984,48.56776809692383
2021-06-01,121.14217376708984,93.02462768554688,495.9100036621094,80.80999755859375,160.9324951171875,154.12315368652344,37.81480026245117,53.249977111816406,67.0848617553711,73.23712158203125,48.75399398803711,358.3363952636719,232.18310546875,86.86856842041016,66.10139465332031,118.0125503540039,338.80804443359375,277.8385314941406,52.06086730957031,143.8130645751953,146.34036254882812,106.43038940429688,47.32288360595703,189.2760009765625,174.4915008544922,55.65541458129883,326.2648620605469,60.85316467285156,78.40831756591797,237.428955078125,123.8303451538086,16.20472526550293,74.36790466308594,26.58693504333496,125.09748840332031,29.796621322631836,116.99844360351562,100.86064910888672,69.84778594970703,29.508573532104492,195.3110809326172,371.1986389160156,41.89854431152344,44.30038833618164,50.30679702758789
2021-06-02,121.90247344970703,92.35311889648438,495.7699890136719,81.97000122070312,161.69949340820312,154.46200561523438,37.83241271972656,52.914608001708984,67.16897583007812,73.59229278564453,49.35641860961914,360.5722351074219,230.62997436523438,88.03334045410156,66.63275909423828,117.48771667480469,339.69403076171875,276.57586669921875,52.60078048706055,144.39520263671875,146.3491668701172,107.02801513671875,47.51121520996094,189.9533233642578,173.5092315673828,55.91025924682617,326.2846984863281,61.41166687011719,78.96163940429688,237.33302307128906,123.517333984375,16.716583251953125,75.02214050292969,27.296663284301758,125.59740447998047,30.02106475830078,117.50914001464844,100.55809020996094,70.11917114257812,31.77570152282715,196.26502990722656,370.4045715332031,41.499595642089844,44.20344161987305,50.7061882019043
2021-06-03,120.42086029052734,93.02462768554688,493.1400146484375,80.27999877929688,159.35049438476562,154.8384246826172,38.26594924926758,53.00457763671875,66.97550964355469,74.54239654541016,49.758018493652344,363.67974853515625,226.91424560546875,87.63420104980469,67.83618927001953,116.3473129272461,344.3716735839844,274.98638916015625,51.466033935546875,144.2561492919922,146.44610595703125,107.02802276611328,47.63104248046875,193.3587646484375,173.08175659179688,56.01572036743164,323.2017517089844,62.6967887878418,79.46385192871094,235.80706787109375,123.517333984375,16.907379150390625,75.78853607177734,27.34335708618164,126.04551696777344,30.160377502441406,119.61347198486328,98.88510131835938,71.12982940673828,32.72557830810547,196.95249938964844,372.3302917480469,41.189292907714844,44.281620025634766,50.9058837890625
2021-06-04,122.7115249633789,93.14895629882812,504.5,81.58000183105469,160.31100463867188,155.2902069091797,38.28363800048828,53.11909866333008,66.8577651977539,74.56014251708984,50.075958251953125,367.13775634765625,233.4413299560547,88.33470153808594,68.3440933227539,118.62660217285156,346.7901916503906,274.6155700683594,52.50011444091797,144.19532775878906,146.68409729003906,107.82908630371094,48.144691467285156,192.71014404296875,172.72703552246094,56.26178741455078,327.4742736816406,62.866455078125,79.98312377929688,240.6823272705078,123.1214828491211,17.51364517211914,77.47085571289062,27.212617874145508,126.19062042236328,30.299692153930664,119.70149993896484,99.65930938720703,70.85845184326172,32.63595199584961,198.8087615966797,370.212890625,41.63257598876953,44.359798431396484,51.13054275512695
2021-06-07,122.72126770019531,93.68783569335938,509.4700012207031,81.3499984741211,159.90049743652344,156.1560821533203,38.15093231201172,52.980037689208984,66.70638275146484,74.49797821044922,50.04249572753906,360.3922424316406,234.09011840820312,87.7645263671875,68.00810241699219,119.05926513671875,343.87548828125,273.6884765625,52.2438850402832,143.213623046875,145.99661254882812,108.25023651123047,47.97347640991211,212.26539611816406,173.0363006591797,55.9542121887207,333.6500244140625,61.75518798828125,79.34469604492188,243.5806121826172,123.3147964477539,17.554243087768555,78.45222473144531,27.231292724609375,126.11381530761719,30.175859451293945,120.11534881591797,99.07196044921875,69.93201446533203,32.10725784301758,198.42201232910156,365.2936706542969,41.765560150146484,44.06270980834961,50.7977180480957
2021-06-08,123.5400619506836,93.13239288330078,509.20001220703125,80.88999938964844,163.20550537109375,156.71131896972656,37.9385871887207,52.10482406616211,66.51294708251953,73.63668823242188,50.59471893310547,359.72900390625,232.3993682861328,88.56278228759766,68.28941345214844,118.86796569824219,340.81024169921875,274.5185241699219,52.16152572631836,141.9538116455078,145.4149627685547,107.1270980834961,47.639617919921875,210.52923583984375,174.0822296142578,55.62025833129883,330.7752685546875,61.4158821105957,78.98716735839844,242.390625,122.76248931884766,17.392845153808594,79.07843017578125,27.259307861328125,124.93587493896484,30.06749725341797,118.7241439819336,99.24103546142578,70.29696655273438,32.16999816894531,202.04000854492188,366.6535339355469,41.32229232788086,43.72809600830078,51.69634246826172
2021-06-09,123.92022705078125,94.50856018066406,514.6799926757812,79.95999908447266,164.0574951171875,154.43373107910156,37.443119049072266,53.495357513427734,65.72229766845703,73.30815124511719,49.9337272644043,359.9753723144531,232.07498168945312,87.78897857666016,67.05472564697266,119.33879089355469,339.1092529296875,271.3751220703125,52.16152572631836,143.86520385742188,143.5995330810547,106.7802505493164,47.494075775146484,215.58499145507812,173.35464477539062,55.6378288269043,327.3751220703125,62.80705642700195,78.88501739501953,243.36947631835938,121.37232971191406,17.298416137695312,78.9942855834961,26.48394203186035,124.7054672241211,30.81048011779785,118.68013000488281,99.12535095214844,68.17271423339844,32.04454040527344,199.3243865966797,366.0694885253906,40.710575103759766,43.49354934692383,52.12902069091797
2021-06-10,122.92596435546875,96.36555480957031,535.52001953125,81.55999755859375,167.4824981689453,152.68321228027344,36.8857307434082,55.12313461303711,64.67095184326172,74.23160552978516,50.34370040893555,362.8649597167969,236.1052703857422,88.30213165283203,67.3360366821289,120.68634796142578,331.27777099609375,272.23150634765625,52.509273529052734,145.1597442626953,141.3609619140625,107.06928253173828,47.8621940612793,222.77757263183594,171.6992950439453,55.91905975341797,329.5658874511719,64.58846282958984,78.04227447509766,246.87237548828125,120.5805892944336,17.364938735961914,76.91941833496094,26.465255737304688,125.98579406738281,31.483810424804688,119.56061553955078,99.8550796508789,67.95748138427734,31.309738159179688,199.08380126953125,366.4253234863281,39.97472381591797,43.74372482299805,52.21223068237305
2021-06-11,124.1346664428711,95.685791015625,541.260009765625,81.30999755859375,167.3415069580078,154.8290252685547,37.036128997802734,55.08222579956055,64.32611083984375,74.25823974609375,50.1763801574707,361.74700927734375,236.22323608398438,87.89486694335938,66.76561737060547,120.44200897216797,334.9189453125,274.4036560058594,52.93936538696289,143.31785583496094,141.26405334472656,107.14360046386719,48.07620620727539,213.76304626464844,173.5456085205078,56.05086135864258,328.3763732910156,64.69873046875,78.35723876953125,247.49623107910156,121.46436309814453,17.763813018798828,77.4802017211914,26.465255737304688,126.06257629394531,31.073625564575195,118.74176788330078,100.16653442382812,69.17400360107422,31.264925003051758,200.18374633789062,363.1398010253906,40.497802734375,44.01579666137695,51.72962188720703
2021-06-14,127.18562316894531,95.66922760009766,556.9500122070312,81.55000305175781,169.19349670410156,154.1702423095703,36.593753814697266,55.041324615478516,63.21589279174805,74.0628890991211,50.46084213256836,363.5755615234375,242.07203674316406,87.94373321533203,66.31238555908203,121.36930084228516,330.3741760253906,273.1233825683594,53.25051498413086,143.6740264892578,138.86692810058594,106.9619369506836,47.91232681274414,215.680419921875,172.4996795654297,56.05966567993164,333.8384704589844,64.55331420898438,77.22509002685547,249.4156036376953,120.93043518066406,17.956640243530273,77.21849060058594,26.418550491333008,126.81373596191406,30.671173095703125,118.78582000732422,100.06863403320312,67.38663482666016,30.5122013092041,200.2954864501953,364.2989196777344,40.027915954589844,43.956382751464844,51.646419525146484
2021-06-15,126.3668441772461,96.02569580078125,548.4600219726562,80.47000122070312,169.156494140625,156.48545837402344,36.620296478271484,55.147666931152344,62.08881759643555,73.93858337402344,51.18039321899414,363.7176513671875,238.45462036132812,89.84156036376953,66.89066314697266,120.35231018066406,328.93902587890625,270.5892028808594,53.0674934387207,142.90953063964844,136.7605743408203,106.71417999267578,47.79157638549805,213.21934509277344,170.88070678710938,55.945411682128906,333.8185119628906,64.76719665527344,77.20804595947266,247.94720458984375,119.94538116455078,17.727182388305664,76.30258178710938,27.27799415588379,126.82225036621094,30.640216827392578,118.55685424804688,99.5703125,67.88259887695312,30.63765525817871,199.86578369140625,365.32110595703125,40.30274963378906,43.7812614440918,53.52689743041992
2021-06-16,126.86396789550781,95.77696228027344,543.3300170898438,80.11000061035156,170.7624969482422,154.98902893066406,36.82378387451172,54.738677978515625,60.10386657714844,72.76653289794922,51.14692687988281,359.4543762207031,238.26783752441406,89.32840728759766,66.1951675415039,119.71098327636719,328.6732482910156,267.34869384765625,52.362850189208984,142.85739135742188,137.72125244140625,106.4416732788086,47.153324127197266,210.5864715576172,169.3527069091797,55.13689422607422,328.1978759765625,65.54576110839844,77.54857635498047,247.0067596435547,120.04666137695312,17.748857498168945,72.04069519042969,28.52979278564453,125.5589599609375,30.415769577026367,116.91038513183594,99.0986557006836,69.01492309570312,30.503250122070312,198.74000549316406,362.5556640625,40.400272369384766,42.8900032043457,53.33551788330078
2021-06-17,128.46253967285156,95.25468444824219,551.3599853515625,84.55999755859375,174.46200561523438,152.58908081054688,35.213523864746094,54.615997314453125,57.91704559326172,73.1927261352539,49.373138427734375,364.5135192871094,240.2731475830078,87.21066284179688,63.632083892822266,120.67345428466797,320.2570495605469,267.64886474609375,52.32624435424805,143.5437469482422,133.74652099609375,107.42440032958984,47.39482879638672,211.96969604492188,169.93478393554688,55.53237533569336,333.58062744140625,66.07624053955078,74.83308410644531,250.38485717773438,118.68416595458984,18.592939376831055,72.48932647705078,26.36249542236328,126.77105712890625,30.55508804321289,117.97576904296875,99.12535095214844,67.50830078125,29.09636878967285,198.7056427001953,362.64697265625,37.93564987182617,43.06825637817383,51.579856872558594
2021-06-18,127.16614532470703,93.7790298461914,565.5900268554688,84.6500015258789,174.34500122070312,148.86207580566406,34.311058044433594,54.37059783935547,56.86568832397461,71.94071960449219,48.13483428955078,360.84698486328125,238.65121459960938,83.91999053955078,61.97542953491211,119.05530548095703,309.0326232910156,267.19854736328125,50.94441604614258,140.72882080078125,130.3623504638672,106.27648162841797,46.37705612182617,208.47830200195312,169.97117614746094,54.60961151123047,326.790283203125,65.54576110839844,71.58131408691406,248.97410583496094,118.21466827392578,18.57450294494629,71.24627685546875,26.147632598876953,124.12499237060547,30.036542892456055,116.2500228881836,97.62142181396484,65.34661865234375,28.038965225219727,198.11265563964844,356.66546630859375,37.013633728027344,42.27080535888672,50.25686264038086
2021-06-21,128.95968627929688,95.11376190185547,567.3499755859375,82.58999633789062,172.697998046875,155.19606018066406,35.16928482055664,54.66507339477539,57.572200775146484,72.31366729736328,50.57797622680664,366.4555358886719,240.3223114013672,86.3798599243164,66.41397094726562,120.74186706542969,316.7489013671875,271.604736328125,51.12744140625,142.34478759765625,132.5744171142578,106.91239929199219,46.88595199584961,212.40846252441406,171.79026794433594,55.066593170166016,329.39739990234375,65.66554260253906,73.1561279296875,252.0452117919922,119.75208282470703,18.36372947692871,72.89122009277344,27.558242797851562,125.09806060791016,30.508647918701172,117.16573333740234,98.75160217285156,68.06977081298828,29.678831100463867,200.8970489501953,364.6346740722656,38.37006759643555,42.65545654296875,52.0791015625
